ano,mes,data,regiao,uf,cidade,temperatura_media,temperatura_maxima,temperatura_minima,chuva_mm,umidade,velocidade_vento,eventos_extremos,nivel_alerta
2015,7,2015-07-01,Centro-Oeste,GO,Aparecida de Goiânia,27.4,35.0,23.6,106.1,60.8,20.5,4,Crítico
2015,7,2015-07-01,Centro-Oeste,MT,Cuiabá,16.8,20.3,11.2,196.9,51.4,32.8,3,Médio
2015,7,2015-07-01,Centro-Oeste,MS,Campo Grande,17.5,24.5,12.5,193.9,46.1,28.3,2,Médio
2015,7,2015-07-01,Sudeste,SP,São Paulo,29.3,36.7,22.8,75.2,74.1,10.7,1,Crítico
2015,7,2015-07-01,Sudeste,SP,Campinas,23.6,29.0,17.8,81.9,36.5,23.5,3,Baixo
2015,7,2015-07-01,Sudeste,SP,Ribeirão Preto,27.2,32.2,20.4,57.3,46.6,34.0,5,Alto
2015,7,2015-07-01,Sudeste,RJ,Rio de Janeiro,21.9,26.3,17.8,40.7,90.6,17.3,1,Baixo
2015,7,2015-07-01,Sudeste,RJ,Niterói,21.1,28.9,15.3,88.3,48.3,33.4,2,Baixo
2015,7,2015-07-01,Sudeste,RJ,Nova Iguaçu,21.2,28.2,14.7,48.2,97.2,13.9,9,Crítico
2015,7,2015-07-01,Sudeste,RJ,Petrópolis,20.7,24.9,16.0,30.9,58.4,33.0,1,Alto
2015,7,2015-07-01,Sudeste,MG,Belo Horizonte,32.1,39.1,28.6,54.6,70.1,13.7,2,Baixo
2015,7,2015-07-01,Sudeste,MG,Uberlândia,22.0,28.5,15.6,77.5,65.5,5.5,7,Crítico
2015,7,2015-07-01,Sudeste,MG,Juiz de Fora,20.5,26.9,14.5,177.4,89.2,4.6,3,Crítico
2015,7,2015-07-01,Sudeste,ES,Vitória,31.8,38.2,26.1,112.6,38.7,19.1,2,Alto
2015,7,2015-07-01,Sudeste,ES,Vila Velha,25.9,29.6,19.5,161.6,63.8,4.6,3,Baixo
2015,7,2015-07-01,Sudeste,ES,Serra,19.6,22.8,16.2,162.6,40.0,13.2,1,Médio
2015,7,2015-07-01,Sul,PR,Curitiba,27.0,31.3,23.4,160.2,62.5,21.5,2,Crítico
2015,7,2015-07-01,Sul,PR,Londrina,23.6,27.0,17.8,67.1,39.2,17.2,3,Médio
2015,7,2015-07-01,Sul,SC,Florianópolis,20.9,28.8,15.3,30.5,50.3,6.3,0,Alto
2015,7,2015-07-01,Sul,SC,Joinville,23.2,30.9,17.5,61.9,89.8,16.7,1,Baixo
2015,7,2015-07-01,Sul,RS,Porto Alegre,23.8,26.9,17.5,127.4,56.4,29.0,1,Médio
2015,7,2015-07-01,Sul,RS,Caxias do Sul,26.2,32.3,23.1,72.4,38.8,8.1,2,Crítico
2015,8,2015-08-01,Norte,AM,Manaus,19.3,26.7,16.0,118.3,85.6,4.1,3,Médio
2015,8,2015-08-01,Norte,PA,Belém,28.8,36.5,25.7,174.5,81.6,17.8,4,Médio
2015,8,2015-08-01,Norte,PA,Santarém,21.0,27.7,14.6,70.7,91.6,11.0,1,Baixo
2015,8,2015-08-01,Norte,RO,Porto Velho,16.5,23.7,12.9,33.4,57.6,28.0,0,Alto
2015,8,2015-08-01,Norte,TO,Palmas,24.5,30.2,20.1,131.2,88.6,2.8,2,Alto
2015,8,2015-08-01,Nordeste,BA,Salvador,25.2,32.5,18.2,29.5,69.6,28.2,0,Médio
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,29.3,32.8,26.3,29.7,95.1,32.3,4,Médio
2015,8,2015-08-01,Nordeste,PE,Recife,22.8,30.0,16.2,92.9,68.2,14.2,2,Crítico
2015,8,2015-08-01,Nordeste,PE,Jaboatão dos Guararapes,30.8,38.5,25.8,41.0,80.9,27.3,2,Alto
2015,8,2015-08-01,Nordeste,CE,Fortaleza,18.4,26.2,11.6,92.4,40.0,10.1,1,Crítico
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,23.3,30.8,17.4,138.8,76.1,13.6,4,Baixo
2015,8,2015-08-01,Nordeste,MA,São Luís,19.2,24.0,16.0,163.7,72.1,16.3,3,Crítico
2015,8,2015-08-01,Nordeste,PB,João Pessoa,23.0,30.0,19.4,34.5,67.6,26.0,1,Baixo
2015,8,2015-08-01,Centro-Oeste,DF,Brasília,19.2,25.1,16.2,66.1,37.9,15.8,4,Alto
2015,8,2015-08-01,Centro-Oeste,GO,Goiânia,31.5,36.4,26.8,99.7,55.7,3.7,2,Médio
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goiânia,32.5,37.1,29.4,56.3,59.7,8.2,6,Alto
2015,8,2015-08-01,Centro-Oeste,MT,Cuiabá,23.0,29.7,18.3,136.9,71.3,24.8,7,Alto
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,21.3,28.3,17.3,164.8,73.8,33.8,2,Crítico
2015,8,2015-08-01,Sudeste,SP,São Paulo,29.7,37.3,23.8,117.3,52.4,28.4,1,Médio
2015,8,2015-08-01,Sudeste,SP,Campinas,24.2,29.1,19.3,199.4,64.5,28.3,1,Médio
2015,8,2015-08-01,Sudeste,SP,Ribeirão Preto,25.1,28.6,20.2,167.6,50.6,21.9,0,Alto
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,22.9,30.4,16.0,156.5,79.6,26.5,3,Baixo
2015,8,2015-08-01,Sudeste,RJ,Niterói,27.3,31.5,23.6,145.7,66.8,17.3,2,Baixo
2015,8,2015-08-01,Sudeste,RJ,Nova Iguaçu,14.5,18.1,8.1,123.7,61.6,32.2,0,Médio
2015,8,2015-08-01,Sudeste,RJ,Petrópolis,24.6,31.3,19.1,112.3,38.6,4.1,4,Baixo
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,25.9,29.5,20.0,141.1,38.5,10.0,2,Médio
2015,8,2015-08-01,Sudeste,MG,Uberlândia,21.6,26.3,16.0,78.5,65.9,21.6,6,Crítico
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,27.6,33.7,22.3,106.0,92.8,12.0,0,Médio
2015,8,2015-08-01,Sudeste,ES,Vitória,23.5,28.0,19.9,42.2,54.3,30.0,1,Médio
2015,8,2015-08-01,Sudeste,ES,Vila Velha,23.3,30.5,18.3,180.5,48.2,12.0,2,Crítico
2015,8,2015-08-01,Sudeste,ES,Serra,30.6,36.9,27.5,180.4,56.3,21.3,2,Médio
2015,8,2015-08-01,Sul,PR,Curitiba,23.7,30.9,17.6,58.5,50.0,6.4,3,Alto
2015,8,2015-08-01,Sul,PR,Londrina,30.8,36.9,24.9,78.7,55.2,15.3,5,Médio
2015,8,2015-08-01,Sul,SC,Florianópolis,25.1,32.9,20.2,133.4,51.0,34.8,1,Médio
2015,8,2015-08-01,Sul,SC,Joinville,12.8,19.7,9.0,132.0,75.5,16.5,3,Alto
2015,8,2015-08-01,Sul,RS,Porto Alegre,19.8,24.0,13.5,109.6,50.3,10.4,3,Baixo
2015,8,2015-08-01,Sul,RS,Caxias do Sul,20.5,24.6,16.5,140.2,40.4,12.6,5,Alto
2015,9,2015-09-01,Norte,AM,Manaus,20.4,27.5,14.1,49.1,91.1,15.9,3,Médio
2015,9,2015-09-01,Norte,PA,Belém,21.8,27.4,15.6,73.1,88.2,14.7,0,Alto
2015,9,2015-09-01,Norte,PA,Santarém,24.6,29.6,21.5,51.0,56.6,21.2,2,Baixo
2015,9,2015-09-01,Norte,RO,Porto Velho,18.8,22.8,13.8,102.7,96.0,21.0,2,Crítico
2015,9,2015-09-01,Norte,TO,Palmas,26.1,31.2,21.9,222.7,42.8,2.1,4,Baixo
2015,9,2015-09-01,Nordeste,BA,Salvador,23.7,27.8,18.2,34.6,58.6,26.7,1,Baixo
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,25.3,28.7,20.4,45.2,57.1,6.3,0,Baixo
2015,9,2015-09-01,Nordeste,PE,Recife,25.5,29.3,22.5,65.6,85.0,12.5,0,Baixo
2015,9,2015-09-01,Nordeste,PE,Jaboatão dos Guararapes,32.5,36.3,27.5,150.8,44.2,18.2,2,Baixo
2015,9,2015-09-01,Nordeste,CE,Fortaleza,18.4,22.7,15.2,167.8,72.3,29.7,5,Baixo
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,28.2,31.7,23.3,20.8,90.0,10.3,4,Baixo
2015,9,2015-09-01,Nordeste,MA,São Luís,20.9,28.5,14.2,217.4,48.7,16.2,1,Alto
2015,9,2015-09-01,Nordeste,PB,João Pessoa,21.5,28.4,18.2,136.8,78.4,13.2,2,Médio
2015,9,2015-09-01,Centro-Oeste,DF,Brasília,20.7,24.8,14.5,12.2,57.4,32.1,4,Alto
2015,9,2015-09-01,Centro-Oeste,GO,Goiânia,25.3,30.8,21.2,64.3,56.1,7.6,1,Crítico
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goiânia,25.5,31.8,19.4,55.3,56.9,31.6,1,Baixo
2015,9,2015-09-01,Centro-Oeste,MT,Cuiabá,27.7,31.4,20.7,99.1,81.1,30.2,1,Médio
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,32.5,39.7,26.9,75.0,77.2,18.1,2,Baixo
2015,9,2015-09-01,Sudeste,SP,São Paulo,28.1,31.6,21.1,36.0,64.7,33.1,0,Médio
2015,9,2015-09-01,Sudeste,SP,Campinas,24.4,30.0,19.7,175.1,46.5,28.7,4,Médio
2015,9,2015-09-01,Sudeste,SP,Ribeirão Preto,15.6,22.0,8.7,138.7,90.5,17.5,7,Alto
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,24.4,28.9,19.5,223.3,53.8,27.4,0,Médio
2015,9,2015-09-01,Sudeste,RJ,Niterói,32.3,35.9,27.2,116.6,46.2,26.6,0,Baixo
2015,9,2015-09-01,Sudeste,RJ,Nova Iguaçu,24.5,32.1,18.2,51.2,81.1,14.0,2,Crítico
2015,9,2015-09-01,Sudeste,RJ,Petrópolis,30.4,35.2,25.7,28.4,87.3,17.8,1,Médio
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,21.6,29.4,16.5,101.4,38.0,28.3,2,Alto
2015,9,2015-09-01,Sudeste,MG,Uberlândia,20.1,24.3,15.7,34.7,71.1,16.9,4,Alto
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,21.3,28.3,14.6,171.5,36.0,5.4,1,Alto
2015,9,2015-09-01,Sudeste,ES,Vitória,23.0,28.3,19.2,84.2,85.8,33.0,5,Médio
2015,9,2015-09-01,Sudeste,ES,Vila Velha,24.7,31.4,20.4,37.3,78.6,7.2,3,Baixo
2015,9,2015-09-01,Sudeste,ES,Serra,23.5,26.9,17.5,143.6,50.9,11.0,1,Baixo
2015,9,2015-09-01,Sul,PR,Curitiba,27.3,33.2,24.2,188.7,95.8,34.6,2,Alto
2015,9,2015-09-01,Sul,PR,Londrina,22.3,28.9,17.6,190.7,73.1,10.1,2,Alto
2015,9,2015-09-01,Sul,SC,Florianópolis,15.9,22.0,10.6,49.4,65.3,7.2,0,Baixo
2015,9,2015-09-01,Sul,SC,Joinville,24.0,31.2,17.4,102.0,79.2,34.5,1,Crítico
2015,9,2015-09-01,Sul,RS,Porto Alegre,20.9,28.1,16.2,74.5,58.1,30.5,0,Médio
2015,9,2015-09-01,Sul,RS,Caxias do Sul,28.6,34.1,22.7,113.4,69.1,27.4,3,Médio
2015,10,2015-10-01,Norte,AM,Manaus,29.4,37.3,24.0,270.2,84.6,13.3,1,Baixo
2015,10,2015-10-01,Norte,PA,Belém,14.0,18.7,10.2,103.7,63.5,11.9,3,Médio
2015,10,2015-10-01,Norte,PA,Santarém,26.6,32.8,21.3,128.0,37.3,7.5,1,Alto
2015,10,2015-10-01,Norte,RO,Porto Velho,26.0,30.2,21.3,123.2,55.9,8.8,3,Médio
2015,10,2015-10-01,Norte,TO,Palmas,19.9,23.8,16.0,155.5,82.3,2.3,2,Baixo
2015,10,2015-10-01,Nordeste,BA,Salvador,22.8,30.2,19.7,125.5,53.2,16.9,4,Médio
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,21.1,28.8,17.7,64.8,52.6,21.5,2,Alto
2015,10,2015-10-01,Nordeste,PE,Recife,26.2,29.7,22.6,48.6,84.2,30.2,3,Crítico
2015,10,2015-10-01,Nordeste,PE,Jaboatão dos Guararapes,25.9,31.1,21.8,105.0,37.3,5.3,1,Crítico
2015,10,2015-10-01,Nordeste,CE,Fortaleza,21.1,27.6,14.6,49.9,38.1,23.4,0,Alto
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,18.1,23.1,13.1,93.3,90.7,18.1,3,Crítico
2015,10,2015-10-01,Nordeste,MA,São Luís,22.3,26.2,18.6,136.6,89.2,32.1,1,Baixo
2015,10,2015-10-01,Nordeste,PB,João Pessoa,22.6,30.3,18.7,45.4,42.1,5.0,3,Alto
2015,10,2015-10-01,Centro-Oeste,DF,Brasília,21.4,26.4,17.5,108.6,97.3,27.8,1,Alto
2015,10,2015-10-01,Centro-Oeste,GO,Goiânia,24.5,30.0,20.6,128.6,88.6,23.6,2,Baixo
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goiânia,25.5,30.0,20.4,122.3,42.1,31.3,1,Baixo
2015,10,2015-10-01,Centro-Oeste,MT,Cuiabá,23.8,30.9,19.4,74.8,88.6,7.6,0,Crítico
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,27.5,31.5,21.6,217.0,63.7,27.1,4,Crítico
2015,10,2015-10-01,Sudeste,SP,São Paulo,30.1,33.4,26.8,154.1,77.1,31.3,3,Alto
2015,10,2015-10-01,Sudeste,SP,Campinas,22.4,26.9,18.3,71.0,96.0,21.5,2,Baixo
2015,10,2015-10-01,Sudeste,SP,Ribeirão Preto,30.4,34.2,25.2,291.6,94.5,33.4,6,Alto
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,29.7,33.2,26.6,32.3,65.7,4.6,4,Alto
2015,10,2015-10-01,Sudeste,RJ,Niterói,27.1,33.6,23.4,54.7,40.0,7.5,1,Médio
2015,10,2015-10-01,Sudeste,RJ,Nova Iguaçu,21.6,27.1,16.9,49.2,36.4,21.6,2,Baixo
2015,10,2015-10-01,Sudeste,RJ,Petrópolis,25.1,29.8,18.9,151.0,95.4,20.1,1,Alto
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,24.3,27.4,18.4,16.8,83.8,21.1,2,Médio
2015,10,2015-10-01,Sudeste,MG,Uberlândia,22.2,25.8,16.7,91.4,37.4,31.4,1,Alto
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,24.8,32.5,21.7,178.0,85.3,9.3,0,Baixo
2015,10,2015-10-01,Sudeste,ES,Vitória,22.8,27.3,19.5,38.2,38.0,27.1,0,Baixo
2015,10,2015-10-01,Sudeste,ES,Vila Velha,24.3,28.4,18.2,85.2,93.7,18.8,2,Médio
2015,10,2015-10-01,Sudeste,ES,Serra,21.0,28.7,14.9,47.2,82.7,14.2,4,Médio
2015,10,2015-10-01,Sul,PR,Curitiba,24.1,30.0,20.8,59.0,68.3,4.9,3,Baixo
2015,10,2015-10-01,Sul,PR,Londrina,24.6,29.1,21.1,228.1,37.5,6.1,3,Crítico
2015,10,2015-10-01,Sul,SC,Florianópolis,21.8,27.7,15.3,76.8,90.6,13.0,3,Crítico
2015,10,2015-10-01,Sul,SC,Joinville,25.0,30.5,19.7,43.8,79.7,6.6,1,Baixo
2015,10,2015-10-01,Sul,RS,Porto Alegre,21.5,27.9,15.5,28.6,74.6,22.0,4,Baixo
2015,10,2015-10-01,Sul,RS,Caxias do Sul,21.3,25.6,14.3,107.9,68.7,18.4,3,Médio
2015,11,2015-11-01,Norte,AM,Manaus,26.6,33.3,22.7,41.2,62.3,22.3,0,Baixo
2015,11,2015-11-01,Norte,PA,Belém,27.2,31.7,22.4,82.3,60.3,2.1,0,Baixo
2015,11,2015-11-01,Norte,PA,Santarém,25.0,29.9,19.0,79.9,44.9,20.6,1,Baixo
2015,11,2015-11-01,Norte,RO,Porto Velho,25.8,31.9,22.8,65.7,72.8,27.0,1,Crítico
2015,11,2015-11-01,Norte,TO,Palmas,18.8,25.0,14.3,94.0,73.7,12.2,1,Crítico
2015,11,2015-11-01,Nordeste,BA,Salvador,21.3,26.0,14.4,50.3,38.9,7.4,2,Crítico
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,27.9,33.5,21.6,115.5,77.8,2.2,3,Baixo
2015,11,2015-11-01,Nordeste,PE,Recife,23.9,31.1,16.9,275.7,43.7,6.1,5,Alto
2015,11,2015-11-01,Nordeste,PE,Jaboatão dos Guararapes,28.2,34.8,21.8,49.9,78.4,26.6,2,Crítico
2015,11,2015-11-01,Nordeste,CE,Fortaleza,22.3,29.4,17.9,143.5,81.3,19.7,3,Crítico
2015,11,2015-11-01,Nordeste,CE,Juazeiro do Norte,25.8,33.0,21.8,284.3,37.3,34.5,0,Médio
2015,11,2015-11-01,Nordeste,MA,São Luís,28.1,34.1,23.4,108.8,72.1,13.8,1,Médio
2015,11,2015-11-01,Nordeste,PB,João Pessoa,29.2,34.0,23.5,20.6,54.2,2.9,2,Crítico
2015,11,2015-11-01,Centro-Oeste,DF,Brasília,32.0,39.5,26.5,105.2,61.9,26.2,0,Baixo
2015,11,2015-11-01,Centro-Oeste,GO,Goiânia,25.6,30.3,18.9,151.5,53.9,9.2,0,Crítico
2015,11,2015-11-01,Centro-Oeste,GO,Aparecida de Goiânia,24.2,28.0,20.2,35.0,69.2,2.6,3,Baixo
2015,11,2015-11-01,Centro-Oeste,MT,Cuiabá,29.9,33.4,23.3,199.0,78.8,4.8,5,Médio
2015,11,2015-11-01,Centro-Oeste,MS,Campo Grande,29.1,32.9,25.9,24.3,91.7,2.3,3,Médio
2015,11,2015-11-01,Sudeste,SP,São Paulo,19.9,23.6,13.6,72.3,40.6,24.5,2,Médio
2015,11,2015-11-01,Sudeste,SP,Campinas,19.4,26.0,13.8,45.4,54.0,18.8,4,Alto
2015,11,2015-11-01,Sudeste,SP,Ribeirão Preto,24.4,30.9,17.4,48.2,47.8,22.9,0,Baixo
2015,11,2015-11-01,Sudeste,RJ,Rio de Janeiro,24.9,31.2,20.6,24.8,81.6,5.4,5,Baixo
2015,11,2015-11-01,Sudeste,RJ,Niterói,21.3,25.7,15.7,118.8,84.2,31.1,2,Médio
2015,11,2015-11-01,Sudeste,RJ,Nova Iguaçu,23.8,30.4,18.8,98.6,80.3,20.4,3,Médio
2015,11,2015-11-01,Sudeste,RJ,Petrópolis,25.6,33.6,21.1,217.1,85.9,10.7,1,Crítico
2015,11,2015-11-01,Sudeste,MG,Belo Horizonte,27.6,32.8,23.0,44.2,59.9,3.1,1,Médio
2015,11,2015-11-01,Sudeste,MG,Uberlândia,21.2,27.3,16.8,67.9,60.4,25.5,1,Médio
2015,11,2015-11-01,Sudeste,MG,Juiz de Fora,30.5,34.2,26.5,18.5,93.8,16.6,1,Crítico
2015,11,2015-11-01,Sudeste,ES,Vitória,28.1,35.0,24.3,113.6,75.9,25.8,3,Crítico
2015,11,2015-11-01,Sudeste,ES,Vila Velha,22.5,29.6,16.4,131.9,41.0,3.6,4,Crítico
2015,11,2015-11-01,Sudeste,ES,Serra,27.0,30.6,22.2,67.1,43.3,14.8,1,Baixo
2015,11,2015-11-01,Sul,PR,Curitiba,29.5,35.0,26.0,41.2,66.5,31.9,3,Alto
2015,11,2015-11-01,Sul,PR,Londrina,20.6,27.0,16.4,116.8,64.7,23.7,0,Alto
2015,11,2015-11-01,Sul,SC,Florianópolis,28.1,33.7,23.4,139.0,49.2,26.9,3,Médio
2015,11,2015-11-01,Sul,SC,Joinville,23.2,29.7,17.6,58.1,97.7,7.5,2,Crítico
2015,11,2015-11-01,Sul,RS,Porto Alegre,31.2,36.8,24.9,159.1,82.6,10.8,3,Crítico
2015,11,2015-11-01,Sul,RS,Caxias do Sul,27.5,35.1,20.6,162.1,68.3,5.2,2,Crítico
2015,12,2015-12-01,Norte,AM,Manaus,28.2,34.7,22.0,151.1,84.4,12.6,1,Crítico
2015,12,2015-12-01,Norte,PA,Belém,12.8,18.7,6.6,38.5,97.0,20.7,1,Alto
2015,12,2015-12-01,Norte,PA,Santarém,27.7,33.7,22.5,157.2,96.4,31.7,1,Crítico
2015,12,2015-12-01,Norte,RO,Porto Velho,28.2,33.6,22.4,70.2,36.6,23.3,3,Baixo
2015,12,2015-12-01,Norte,TO,Palmas,32.4,38.9,29.0,290.0,80.5,24.9,0,Crítico
2015,12,2015-12-01,Nordeste,BA,Salvador,24.5,30.6,19.0,70.1,42.4,6.3,2,Crítico
2015,12,2015-12-01,Nordeste,BA,Feira de Santana,23.1,29.8,18.1,102.4,52.6,27.5,2,Baixo
2015,12,2015-12-01,Nordeste,PE,Recife,23.5,29.7,17.2,65.3,56.0,19.2,4,Médio
2015,12,2015-12-01,Nordeste,PE,Jaboatão dos Guararapes,22.0,28.1,15.7,193.9,51.3,12.9,3,Médio
2015,12,2015-12-01,Nordeste,CE,Fortaleza,26.0,31.2,19.2,121.4,44.1,3.0,1,Médio
2015,12,2015-12-01,Nordeste,CE,Juazeiro do Norte,30.0,37.3,25.7,85.2,65.4,28.4,0,Alto
2015,12,2015-12-01,Nordeste,MA,São Luís,20.2,27.6,14.8,83.4,79.7,32.7,5,Alto
2015,12,2015-12-01,Nordeste,PB,João Pessoa,22.3,29.0,18.6,116.7,66.2,13.5,1,Médio
2015,12,2015-12-01,Centro-Oeste,DF,Brasília,24.3,32.1,19.3,97.1,53.8,13.9,2,Crítico
2015,12,2015-12-01,Centro-Oeste,GO,Goiânia,28.0,32.8,22.0,109.9,91.1,26.3,2,Baixo
2015,12,2015-12-01,Centro-Oeste,GO,Aparecida de Goiânia,21.4,27.5,15.2,79.9,80.8,23.3,1,Baixo
2015,12,2015-12-01,Centro-Oeste,MT,Cuiabá,22.8,26.3,17.8,75.6,77.8,24.6,0,Médio
2015,12,2015-12-01,Centro-Oeste,MS,Campo Grande,25.6,32.6,20.9,143.8,65.8,17.6,0,Baixo
2015,12,2015-12-01,Sudeste,SP,São Paulo,22.2,26.3,18.1,59.2,90.9,18.9,4,Crítico
2015,12,2015-12-01,Sudeste,SP,Campinas,19.3,24.0,14.7,11.6,83.9,14.8,2,Alto
2015,12,2015-12-01,Sudeste,SP,Ribeirão Preto,30.0,33.5,24.3,190.0,43.9,10.1,1,Baixo
2015,12,2015-12-01,Sudeste,RJ,Rio de Janeiro,30.5,37.1,27.2,25.6,59.5,14.7,3,Crítico
2015,12,2015-12-01,Sudeste,RJ,Niterói,23.5,30.8,16.6,174.3,56.0,17.2,2,Crítico
2015,12,2015-12-01,Sudeste,RJ,Nova Iguaçu,20.2,24.5,16.7,49.2,63.2,30.6,2,Baixo
2015,12,2015-12-01,Sudeste,RJ,Petrópolis,19.9,26.1,15.5,66.2,40.2,3.3,0,Baixo
2015,12,2015-12-01,Sudeste,MG,Belo Horizonte,25.4,30.3,20.8,113.8,78.8,33.0,1,Baixo
2015,12,2015-12-01,Sudeste,MG,Uberlândia,24.6,30.8,20.9,116.7,50.2,8.9,3,Baixo
2015,12,2015-12-01,Sudeste,MG,Juiz de Fora,19.8,27.0,14.6,87.5,87.5,9.3,2,Alto
2015,12,2015-12-01,Sudeste,ES,Vitória,21.1,24.6,16.8,82.2,67.8,29.6,3,Alto
2015,12,2015-12-01,Sudeste,ES,Vila Velha,27.0,32.9,20.3,129.0,52.8,11.9,0,Baixo
2015,12,2015-12-01,Sudeste,ES,Serra,25.5,30.0,20.5,79.9,63.3,5.9,2,Baixo
2015,12,2015-12-01,Sul,PR,Curitiba,25.3,32.4,22.2,122.4,67.3,28.6,1,Baixo
2015,12,2015-12-01,Sul,PR,Londrina,23.6,28.5,17.9,104.8,70.0,5.1,3,Crítico
2015,12,2015-12-01,Sul,SC,Florianópolis,29.6,37.1,25.1,73.7,62.3,4.1,2,Crítico
2015,12,2015-12-01,Sul,SC,Joinville,25.7,33.4,18.9,69.9,89.6,15.3,2,Alto
2015,12,2015-12-01,Sul,RS,Porto Alegre,29.9,34.9,24.8,99.4,50.9,3.0,4,Crítico
2015,12,2015-12-01,Sul,RS,Caxias do Sul,24.5,31.2,17.6,254.7,53.4,24.5,4,Baixo
2016,1,2016-01-01,Norte,AM,Manaus,20.2,25.3,17.2,170.7,77.2,2.8,3,Alto
2016,1,2016-01-01,Norte,PA,Belém,27.3,33.4,21.2,59.4,39.1,6.3,3,Crítico
2016,1,2016-01-01,Norte,PA,Santarém,24.1,31.6,18.0,42.3,70.6,15.2,2,Baixo
2016,1,2016-01-01,Norte,RO,Porto Velho,27.1,31.5,20.4,116.6,97.7,18.9,2,Médio
2016,1,2016-01-01,Norte,TO,Palmas,22.5,27.0,16.2,101.4,49.0,28.1,1,Médio
2016,1,2016-01-01,Nordeste,BA,Salvador,20.3,24.7,14.8,42.3,92.1,16.2,1,Crítico
2016,1,2016-01-01,Nordeste,BA,Feira de Santana,25.7,31.6,20.3,107.2,66.3,31.5,2,Baixo
2016,1,2016-01-01,Nordeste,PE,Recife,19.2,23.8,14.1,77.0,94.3,2.1,1,Médio
2016,1,2016-01-01,Nordeste,PE,Jaboatão dos Guararapes,30.5,35.2,24.4,163.4,82.7,20.2,0,Baixo
2016,1,2016-01-01,Nordeste,CE,Fortaleza,26.1,34.1,19.6,134.0,74.5,5.5,2,Alto
2016,1,2016-01-01,Nordeste,CE,Juazeiro do Norte,24.0,28.6,19.3,122.2,42.5,4.6,2,Alto
2016,1,2016-01-01,Nordeste,MA,São Luís,20.2,27.9,15.1,83.5,63.6,3.1,3,Médio
2016,1,2016-01-01,Nordeste,PB,João Pessoa,26.4,34.3,21.5,107.2,74.6,27.8,1,Alto
2016,1,2016-01-01,Centro-Oeste,DF,Brasília,26.9,32.7,22.4,139.1,41.5,4.5,2,Alto
2016,1,2016-01-01,Centro-Oeste,GO,Goiânia,22.4,30.0,18.7,74.1,77.8,24.5,1,Médio
2016,1,2016-01-01,Centro-Oeste,GO,Aparecida de Goiânia,24.1,29.1,19.3,59.0,36.7,14.9,1,Médio
2016,1,2016-01-01,Centro-Oeste,MT,Cuiabá,24.7,30.4,20.0,302.1,52.2,5.1,1,Médio
2016,1,2016-01-01,Centro-Oeste,MS,Campo Grande,23.8,31.1,17.3,34.9,44.4,24.6,2,Médio
2016,1,2016-01-01,Sudeste,SP,São Paulo,22.1,27.8,15.4,74.9,53.5,31.5,0,Crítico
2016,1,2016-01-01,Sudeste,SP,Campinas,25.5,29.2,21.9,177.7,92.1,14.4,1,Médio
2016,1,2016-01-01,Sudeste,SP,Ribeirão Preto,19.2,26.0,12.4,206.9,54.0,19.6,1,Alto
2016,1,2016-01-01,Sudeste,RJ,Rio de Janeiro,31.8,38.8,26.4,46.4,94.5,21.5,3,Crítico
2016,1,2016-01-01,Sudeste,RJ,Niterói,19.9,24.0,13.6,61.3,78.9,17.5,1,Alto
2016,1,2016-01-01,Sudeste,RJ,Nova Iguaçu,25.2,32.8,21.8,166.4,64.3,17.2,3,Médio
2016,1,2016-01-01,Sudeste,RJ,Petrópolis,28.0,34.4,23.7,96.8,80.1,2.2,1,Baixo
2016,1,2016-01-01,Sudeste,MG,Belo Horizonte,29.3,35.6,23.6,69.8,95.8,4.2,6,Crítico
2016,1,2016-01-01,Sudeste,MG,Uberlândia,26.9,32.7,21.3,118.4,72.8,21.1,1,Baixo
2016,1,2016-01-01,Sudeste,MG,Juiz de Fora,26.8,34.5,21.2,206.3,83.8,3.9,1,Crítico
2016,1,2016-01-01,Sudeste,ES,Vitória,33.1,37.6,26.7,140.3,68.3,33.8,2,Médio
2016,1,2016-01-01,Sudeste,ES,Vila Velha,30.2,35.3,26.3,138.5,51.9,7.9,1,Alto
